Påsklov;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8661_96square.jpeg;
Avdelning;;;
Befordran;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8532_96square.jpeg;
Årsdag;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8625_96square.jpeg;
Staty;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/21738_96square.jpeg;
Utbuildning;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8883_96square.jpeg;
Flygplan;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9152_96square.jpeg;
Säkerhetsbälte;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8517_96square.jpeg;
Flygplanssäte;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/21928_96square.jpeg;
Kudde;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8692_96square.jpeg;
Flytväst;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9762_96square.jpeg;
Livväst;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9528_96square.jpeg;
Tidsskillnad;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9706_96square.jpeg;
Åksjuk;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8149_96square.jpeg;
Filt;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8498_96square.jpeg;
Hårlurar;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8309_96square.jpeg;
Förvarningslucka;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8095_96square.jpeg;
Gångsäte;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9714_96square.jpeg;
Gå ombord;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8318_96square.jpeg;
Bekräfta;Confirm;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8133_96square.jpeg;
Försenat;Delayed;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9415_96square.jpeg;
Biograf;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/21263_96square.jpeg;
Rulltrappa;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/17429_96square.jpeg;
Brevlåda;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9046_96square.jpeg;
Paket;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8163_96square.jpeg;
Brev;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8898_96square.jpeg;
Hörn;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22300_96square.jpeg;
Trottar;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/18860_96square.jpeg;
Sväng runt hornet;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/982_96square.jpeg;
Bro;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8942_96square.jpeg;
Rondell;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/17433_96square.jpeg;
Hålla i sig;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8273_96square.jpeg;
Förare;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9112_96square.jpeg;
Förhandla;Negotiate;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8715_96square.jpg;
Fabrik;Factory;https://d1pra95f92lrn3.cloudfront.net/media/thumb/19347_96square.jpg;
Jordbruk;Agriculture;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22505_96square.jpg;
Del;Part;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9902_96square.jpg;
Maskin;Machine;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8343_96square.jpg;
Kol;Coal;https://d1pra95f92lrn3.cloudfront.net/media/thumb/23360_96square.jpg;
Gas;Gas;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8400_96square.jpg;
Örhange;Earring;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8959_96square.jpg;
Solglasögon;Sunglasses;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9230_96square.jpg;
Halsband;Necklase;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9030_96square.jpg;
Klocka;Watch;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9047_96square.jpg;
Paraply;Umbrella;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9485_96square.jpg;
istället för;In stead of;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8077_96square.jpg;
Gå til fots;;;
vi har gått vilse;;;
Fråga efter vägen;;;
Go runt hörnet; ; ;
Go en bit rakt fram;;;
Åk genom tunnel;;;
Åk fram till trafikljuset;Go to the traffic light;;
Hur kommer jag till simhallen;How do I get to the Turistbyrån;;
